SA3_MAIN11,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total,SA3_NAME11
70103,87,401,898,1846,1095,247,58,75,4707,3,16,45,73,51,9,3,3,203,0,3,3,3,4,3,0,0,16,3,19,48,76,55,12,3,3,219,6,15,29,24,0,0,0,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,29,24,0,0,0,10,84,97,171,55,61,40,9,3,27,463,0,5,3,5,0,0,0,0,13,193,611,1033,2012,1190,268,64,115,5486,Litchfield
70104,16,54,361,3899,2063,258,34,97,6782,3,108,371,247,14,0,0,18,761,0,0,79,85,13,0,0,8,185,3,108,450,332,27,0,0,26,946,3,126,465,184,13,0,3,24,818,3,0,61,24,0,0,0,3,91,0,0,66,23,0,0,0,3,92,3,3,3,0,0,0,0,3,12,9,129,595,231,13,0,3,33,1013,14,9,3,3,0,0,0,17,46,0,0,3,6,0,0,0,0,9,42,300,1412,4471,2103,258,37,173,8796,Palmerston
70201,30,163,665,3933,1643,221,62,247,6964,8,248,367,258,48,8,0,39,976,0,23,282,91,3,0,0,19,418,8,271,649,349,51,8,0,58,1394,11,381,765,181,13,5,0,55,1411,7,10,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,21,391,770,184,13,5,0,55,1439,119,192,83,53,20,0,8,82,557,3,16,13,14,3,0,0,5,54,181,1033,2180,4533,1730,234,70,447,10408,Alice Springs
80103,0,16,77,108,45,11,3,5,265,0,3,4,11,0,0,0,0,18,0,3,5,0,0,0,0,0,8,0,6,9,11,0,0,0,0,26,0,41,7,0,0,0,0,3,51,0,12,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,53,19,0,0,0,0,3,75,17,60,74,17,0,0,0,7,175,0,0,0,0,0,0,0,0,0,17,135,179,136,45,11,3,15,541,Fyshwick - Pialligo - Hume
70202,0,28,110,677,151,14,8,52,1040,0,20,21,6,0,0,0,10,57,0,4,3,0,0,0,0,3,10,0,24,24,6,0,0,0,13,67,0,44,51,5,0,0,0,9,109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,44,51,5,0,0,0,9,112,32,25,23,15,0,0,5,19,119,0,6,11,5,0,0,0,0,22,35,127,219,708,151,14,13,93,1360,Barkly
70203,46,200,629,1361,379,36,18,74,2743,0,6,0,14,0,0,0,0,20,0,0,0,0,3,0,0,0,3,0,6,0,14,3,0,0,0,23,7,99,133,20,0,5,0,11,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,99,133,20,0,5,0,11,275,61,105,77,21,4,4,6,35,313,4,8,5,3,0,3,3,0,26,118,418,844,1419,386,48,27,120,3380,Daly - Tiwi - West Arnhem
70204,0,49,311,1318,411,44,18,28,2179,3,44,67,42,3,0,0,4,163,0,0,3,3,0,0,0,0,6,3,44,70,45,3,0,0,4,169,12,80,157,5,0,0,0,5,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,80,157,5,3,0,0,5,262,3,0,4,0,3,0,0,5,15,3,0,3,8,0,0,0,0,14,21,173,545,1376,420,44,18,42,2639,East Arnhem
70205,30,146,434,1941,594,80,29,145,3399,0,45,72,47,17,5,3,6,195,0,4,22,17,0,0,0,6,49,0,49,94,64,17,5,3,12,244,3,84,164,27,0,0,0,54,332,3,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,92,164,27,0,0,0,54,343,57,88,44,48,19,3,4,84,347,4,8,8,3,5,4,3,6,41,97,383,744,2083,635,92,39,301,4374,Katherine
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (NT)
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (NT)
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (OT)
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (OT)
80101,22,149,830,12529,9952,1680,314,219,25695,4,236,1584,1626,146,9,0,63,3668,3,33,279,790,103,17,4,31,1260,7,269,1863,2416,249,26,4,94,4928,9,200,558,200,19,0,0,25,1011,4,242,336,166,0,0,3,9,760,5,391,316,125,0,0,0,12,849,10,48,15,9,7,4,3,0,96,28,881,1225,500,26,4,6,46,2716,0,0,0,3,0,0,0,0,3,0,3,0,6,0,3,0,3,15,57,1302,3918,15454,10227,1713,324,362,33357,Belconnen
80102,0,9,21,64,59,11,10,3,177,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,21,67,59,11,10,3,187,Cotter - Namadgi
80104,15,36,271,4006,5964,954,121,85,11452,3,38,532,1349,211,13,4,22,2172,10,48,195,918,525,31,3,14,1744,13,86,727,2267,736,44,7,36,3916,0,40,63,45,10,0,0,3,161,3,150,60,10,5,0,0,3,231,0,89,98,3,0,0,0,3,193,3,7,0,4,0,0,0,3,17,6,286,221,62,15,0,0,12,602,3,5,0,4,6,0,0,0,18,0,0,0,0,0,0,0,0,0,37,413,1219,6339,6721,998,128,133,15988,Gungahlin
80105,15,184,907,4855,2656,535,95,98,9345,3,168,293,356,34,3,0,19,876,4,102,355,1098,104,9,3,25,1700,7,270,648,1454,138,12,3,44,2576,15,567,954,159,11,0,0,57,1763,29,633,1173,163,5,3,3,52,2061,44,831,854,137,7,0,0,11,1884,9,45,10,11,3,0,3,3,84,97,2076,2991,470,26,3,6,123,5792,3,3,0,0,6,0,0,0,12,0,4,3,8,0,0,0,0,15,122,2537,4549,6787,2826,550,104,265,17740,North Canberra
80106,7,75,489,2257,1787,531,103,68,5317,8,98,155,144,21,6,3,11,446,5,12,119,337,54,0,0,7,534,13,110,274,481,75,6,3,18,980,3,114,556,207,9,3,3,23,918,3,168,1008,181,0,0,0,19,1379,12,276,579,187,5,0,0,14,1073,3,11,0,0,3,0,0,0,17,21,569,2143,575,17,3,3,56,3387,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,41,754,2906,3313,1882,540,109,145,9690,South Canberra
80107,26,92,583,12768,10289,1775,298,199,26030,3,83,712,1774,127,7,4,38,2748,0,5,68,510,162,9,0,9,763,3,88,780,2284,289,16,4,47,3511,4,60,156,156,12,0,0,4,392,0,53,180,33,7,0,0,6,279,0,17,46,5,0,0,0,0,68,0,21,6,6,3,3,0,3,42,4,151,388,200,22,3,0,13,781,0,0,0,3,0,0,0,0,3,0,0,0,3,5,0,0,0,8,33,331,1751,15258,10605,1794,302,259,30333,Tuggeranong
80108,6,46,177,3282,2958,559,86,57,7171,11,141,467,210,33,0,3,14,879,0,0,38,191,20,0,0,8,257,11,141,505,401,53,0,3,22,1136,0,75,82,54,16,0,0,4,231,4,39,8,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,11,6,0,3,0,0,0,20,4,125,96,54,19,0,0,4,302,3,3,0,5,0,0,0,0,11,0,0,0,3,0,3,0,0,6,24,315,778,3745,3030,562,89,83,8626,Weston Creek
80109,8,58,301,3857,3496,858,162,73,8813,3,113,448,422,60,3,0,21,1070,4,12,185,433,23,3,0,6,666,7,125,633,855,83,6,0,27,1736,31,376,314,110,9,3,3,11,857,43,219,686,80,3,0,0,15,1046,0,122,209,113,0,0,0,7,451,0,37,11,6,3,0,0,0,57,74,754,1220,309,15,3,3,33,2411,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,89,937,2154,5024,3594,867,165,133,12963,Woden
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (ACT)
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (ACT)
90101,0,5,33,122,20,4,0,0,184,0,4,28,23,3,0,0,4,62,0,0,6,0,0,0,0,0,6,0,4,34,23,3,0,0,4,68,0,46,18,16,3,0,0,8,91,3,3,42,57,3,0,0,6,114,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,49,60,79,6,0,0,14,211,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,58,130,224,29,4,0,18,466,Christmas Island
90102,0,3,9,65,49,8,3,6,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,65,49,8,3,6,143,Cocos (Keeling) Islands
90103,0,0,0,39,29,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,12,0,0,0,12,0,3,3,39,41,0,0,0,86,Jervis Bay
