SA3_MAIN11,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total,SA3_NAME11
50703,3,19,886,908,54,198,570,822,815,536,730,2081,985,327,532,1844,863,175,515,1553,696,88,317,1101,517,28,206,751,249,10,91,350,35,0,31,66,4217,1381,3878,9476,3,45,797,845,106,322,535,963,1061,566,695,2322,1055,311,602,1968,864,163,475,1502,715,85,403,1203,424,22,279,725,158,3,232,393,27,0,90,117,4413,1517,4108,10038,6,64,1683,1753,160,520,1105,1785,1876,1102,1425,4403,2040,638,1134,3812,1727,338,990,3055,1411,173,720,2304,941,50,485,1476,407,13,323,743,62,0,121,183,8630,2898,7986,19514,Kwinana
50704,0,12,3506,3518,38,174,3243,3455,1456,853,2542,4851,3762,530,1120,5412,4636,453,1092,6181,4510,293,873,5676,2652,104,503,3259,1661,22,424,2107,441,3,244,688,19156,2444,13547,35147,0,31,3402,3433,86,307,2972,3365,2083,884,1980,4947,4551,564,1348,6463,5177,468,1822,7467,4357,255,1674,6286,2198,60,1346,3604,1255,9,1599,2863,243,3,991,1237,19950,2581,17134,39665,0,43,6908,6951,124,481,6215,6820,3539,1737,4522,9798,8313,1094,2468,11875,9813,921,2914,13648,8867,548,2547,11962,4850,164,1849,6863,2916,31,2023,4970,684,6,1235,1925,39106,5025,30681,74812,Melville
50705,0,45,3700,3745,159,590,2253,3002,2140,1537,1872,5549,4105,1006,1417,6528,4136,633,1337,6106,3051,280,915,4246,2232,97,599,2928,1158,36,397,1591,226,8,153,387,17207,4232,12643,34082,5,140,3302,3447,309,966,1740,3015,3091,1579,1698,6368,4862,1066,1629,7557,4290,652,1592,6534,3099,244,1248,4591,1948,69,1121,3138,846,25,1008,1879,93,4,410,507,18543,4745,13748,37036,5,185,7002,7192,468,1556,3993,6017,5231,3116,3570,11917,8967,2072,3046,14085,8426,1285,2929,12640,6150,524,2163,8837,4180,166,1720,6066,2004,61,1405,3470,319,12,563,894,35750,8977,26391,71118,Rockingham
50801,3,3,414,420,15,70,211,296,267,196,221,684,586,171,217,974,628,111,255,994,504,69,197,770,365,16,153,534,174,3,70,247,31,0,24,55,2573,639,1762,4974,0,27,374,401,48,104,161,313,393,204,181,778,630,164,196,990,656,115,212,983,483,50,161,694,315,19,179,513,128,3,166,297,17,0,71,88,2670,686,1701,5057,3,30,788,821,63,174,372,609,660,400,402,1462,1216,335,413,1964,1284,226,467,1977,987,119,358,1464,680,35,332,1047,302,6,236,544,48,0,95,143,5243,1325,3463,10031,Esperance
50802,0,3,180,183,10,35,97,142,128,140,172,440,280,131,188,599,257,104,201,562,305,68,186,559,197,26,138,361,76,3,56,135,8,0,13,21,1261,510,1231,3002,0,12,148,160,19,64,94,177,217,168,141,526,287,127,150,564,301,102,117,520,286,53,140,479,150,15,98,263,44,3,54,101,3,0,27,30,1307,544,969,2820,0,15,328,343,29,99,191,319,345,308,313,966,567,258,338,1163,558,206,318,1082,591,121,326,1038,347,41,236,624,120,6,110,236,11,0,40,51,2568,1054,2200,5822,Gascoyne
50803,3,45,1112,1160,73,311,824,1208,959,807,980,2746,1450,492,674,2616,1326,309,692,2327,898,116,541,1555,375,28,262,665,95,5,91,191,19,0,21,40,5198,2113,5197,12508,11,97,933,1041,155,454,624,1233,1215,793,745,2753,1536,475,591,2602,1307,302,564,2173,787,102,447,1336,256,17,250,523,67,3,165,235,8,0,65,73,5342,2243,4384,11969,14,142,2045,2201,228,765,1448,2441,2174,1600,1725,5499,2986,967,1265,5218,2633,611,1256,4500,1685,218,988,2891,631,45,512,1188,162,8,256,426,27,0,86,113,10540,4356,9581,24477,Goldfields
50804,8,17,789,814,62,175,666,903,469,658,851,1978,869,481,629,1979,706,371,644,1721,633,170,512,1315,242,36,251,529,59,5,104,168,7,3,18,28,3055,1916,4464,9435,17,44,685,746,98,274,608,980,633,699,1007,2339,909,504,708,2121,777,342,681,1800,551,122,471,1144,164,16,200,380,32,3,96,131,3,0,27,30,3184,2004,4483,9671,25,61,1474,1560,160,449,1274,1883,1102,1357,1858,4317,1778,985,1337,4100,1483,713,1325,3521,1184,292,983,2459,406,52,451,909,91,8,200,299,10,3,45,58,6239,3920,8947,19106,Kimberley
50805,3,29,1454,1486,56,249,857,1162,752,643,849,2244,1675,519,796,2990,1856,439,885,3180,1771,256,771,2798,1254,74,490,1818,628,22,288,938,102,3,86,191,8097,2234,6476,16807,10,97,1344,1451,117,377,712,1206,1122,726,838,2686,2034,546,825,3405,2027,453,880,3360,1787,218,737,2742,1074,62,559,1695,400,11,513,924,43,0,206,249,8614,2490,6614,17718,13,126,2798,2937,173,626,1569,2368,1874,1369,1687,4930,3709,1065,1621,6395,3883,892,1765,6540,3558,474,1508,5540,2328,136,1049,3513,1028,33,801,1862,145,3,292,440,16711,4724,13090,34525,Mid West
50806,3,21,1086,1110,56,327,856,1239,1245,1027,1150,3422,1968,668,815,3451,1466,391,791,2648,845,161,512,1518,179,14,181,374,25,3,35,63,3,0,11,14,5790,2612,5437,13839,4,61,884,949,150,502,639,1291,1676,1057,761,3494,1966,575,487,3028,1300,359,421,2080,623,108,288,1019,110,8,117,235,19,3,47,69,0,0,15,15,5848,2673,3659,12180,7,82,1970,2059,206,829,1495,2530,2921,2084,1911,6916,3934,1243,1302,6479,2766,750,1212,4728,1468,269,800,2537,289,22,298,609,44,6,82,132,3,0,26,29,11638,5285,9096,26019,Pilbara
50901,0,28,1547,1575,63,215,878,1156,927,542,765,2234,1770,497,701,2968,2164,408,939,3511,2228,293,719,3240,1620,90,432,2142,846,28,309,1183,175,8,126,309,9793,2109,6416,18318,3,72,1346,1421,146,301,606,1053,1269,608,765,2642,2138,526,850,3514,2338,463,965,3766,2141,208,856,3205,1370,72,730,2172,561,15,761,1337,84,3,371,458,10050,2268,7250,19568,3,100,2893,2996,209,516,1484,2209,2196,1150,1530,4876,3908,1023,1551,6482,4502,871,1904,7277,4369,501,1575,6445,2990,162,1162,4314,1407,43,1070,2520,259,11,497,767,19843,4377,13666,37886,Albany
50902,0,24,1184,1208,31,178,692,901,823,499,725,2047,1690,427,724,2841,2216,416,911,3543,2332,259,920,3511,1695,107,620,2422,776,15,339,1130,131,0,98,229,9694,1925,6213,17832,0,58,974,1032,98,281,502,881,1177,565,645,2387,2074,508,656,3238,2416,397,710,3523,2343,224,780,3347,1460,63,608,2131,510,13,526,1049,53,0,260,313,10131,2109,5661,17901,0,82,2158,2240,129,459,1194,1782,2000,1064,1370,4434,3764,935,1380,6079,4632,813,1621,7066,4675,483,1700,6858,3155,170,1228,4553,1286,28,865,2179,184,0,358,542,19825,4034,11874,35733,Wheat Belt - North
50903,0,12,361,373,13,74,244,331,344,240,293,877,735,191,297,1223,835,141,381,1357,916,77,328,1321,586,26,227,839,266,15,113,394,54,0,51,105,3749,776,2295,6820,0,28,324,352,43,106,179,328,493,277,226,996,847,171,245,1263,920,139,263,1322,855,59,218,1132,451,17,240,708,185,7,207,399,25,0,107,132,3819,804,2009,6632,0,40,685,725,56,180,423,659,837,517,519,1873,1582,362,542,2486,1755,280,644,2679,1771,136,546,2453,1037,43,467,1547,451,22,320,793,79,0,158,237,7568,1580,4304,13452,Wheat Belt - South
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (WA)
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (WA)
60101,0,11,489,500,13,90,282,385,281,239,322,842,526,218,256,1000,559,133,239,931,588,67,190,845,325,19,114,458,109,5,36,150,12,0,14,26,2413,782,1942,5137,3,25,496,524,23,129,300,452,373,274,414,1061,593,202,326,1121,600,117,282,999,557,48,262,867,241,12,161,414,60,3,107,170,6,0,37,43,2456,810,2385,5651,3,36,985,1024,36,219,582,837,654,513,736,1903,1119,420,582,2121,1159,250,521,1930,1145,115,452,1712,566,31,275,872,169,8,143,320,18,0,51,69,4869,1592,4327,10788,Brighton
60102,0,19,1459,1478,36,167,955,1158,832,601,931,2364,1649,475,732,2856,2001,355,757,3113,2025,217,633,2875,1402,72,348,1822,776,13,274,1063,188,0,131,319,8909,1919,6220,17048,4,35,1317,1356,73,243,824,1140,1094,652,944,2690,1859,471,866,3196,2115,324,1029,3468,1941,191,990,3122,1264,52,779,2095,519,11,813,1343,116,0,411,527,8985,1979,7973,18937,4,54,2776,2834,109,410,1779,2298,1926,1253,1875,5054,3508,946,1598,6052,4116,679,1786,6581,3966,408,1623,5997,2666,124,1127,3917,1295,24,1087,2406,304,0,542,846,17894,3898,14193,35985,Hobart - North East
60103,0,43,1627,1670,48,307,1084,1439,818,805,1264,2887,1368,585,1017,2970,1724,404,1083,3211,1602,170,840,2612,1228,76,519,1823,709,11,377,1097,154,4,158,316,7651,2405,7969,18025,5,81,1435,1521,101,431,1009,1541,1056,821,1195,3072,1496,532,1157,3185,1796,383,1314,3493,1626,131,1125,2882,1075,67,1049,2191,515,6,1002,1523,71,4,501,576,7741,2456,9787,19984,5,124,3062,3191,149,738,2093,2980,1874,1626,2459,5959,2864,1117,2174,6155,3520,787,2397,6704,3228,301,1965,5494,2303,143,1568,4014,1224,17,1379,2620,225,8,659,892,15392,4861,17756,38009,Hobart - North West
60104,7,3,997,1007,29,126,623,778,631,358,513,1502,1250,244,320,1814,1387,208,329,1924,1365,123,318,1806,802,67,184,1053,442,12,116,570,94,4,51,149,6007,1145,3451,10603,3,21,956,980,67,161,526,754,810,364,463,1637,1397,277,508,2182,1452,213,580,2245,1326,111,501,1938,685,31,437,1153,304,6,412,722,38,0,209,247,6082,1184,4592,11858,10,24,1953,1987,96,287,1149,1532,1441,722,976,3139,2647,521,828,3996,2839,421,909,4169,2691,234,819,3744,1487,98,621,2206,746,18,528,1292,132,4,260,396,12089,2329,8043,22461,Hobart - South and West
60105,3,17,1277,1297,44,234,1909,2187,724,664,1586,2974,1510,454,794,2758,1632,369,876,2877,1742,259,719,2720,965,79,387,1431,595,14,226,835,172,0,124,296,7387,2090,7898,17375,4,41,1236,1281,91,318,1734,2143,955,686,1412,3053,1740,440,894,3074,1813,363,1073,3249,1577,213,1028,2818,841,34,684,1559,423,8,702,1133,80,0,456,536,7524,2103,9219,18846,7,58,2513,2578,135,552,3643,4330,1679,1350,2998,6027,3250,894,1688,5832,3445,732,1949,6126,3319,472,1747,5538,1806,113,1071,2990,1018,22,928,1968,252,0,580,832,14911,4193,17117,36221,Hobart Inner
60106,0,7,462,469,12,74,247,333,236,223,242,701,465,178,217,860,660,131,275,1066,615,88,219,922,400,30,146,576,207,5,100,312,42,0,26,68,2637,736,1934,5307,0,11,382,393,27,110,188,325,296,234,218,748,578,187,262,1027,676,122,312,1110,593,68,258,919,345,14,198,557,138,3,184,325,23,0,69,92,2676,749,2071,5496,0,18,844,862,39,184,435,658,532,457,460,1449,1043,365,479,1887,1336,253,587,2176,1208,156,477,1841,745,44,344,1133,345,8,284,637,65,0,95,160,5313,1485,4005,10803,Sorell - Dodges Ferry
60201,0,58,2648,2706,96,404,2021,2521,1446,1023,1758,4227,2602,689,1282,4573,2878,439,1287,4604,2754,251,1001,4006,1890,78,621,2589,1031,28,456,1515,260,3,198,461,12957,2973,11272,27202,7,98,2448,2553,179,563,1742,2484,1867,1004,1768,4639,2895,666,1607,5168,3039,385,1716,5140,2573,202,1568,4343,1634,60,1331,3025,800,14,1295,2109,130,3,713,846,13124,2995,14188,30307,7,156,5096,5259,275,967,3763,5005,3313,2027,3526,8866,5497,1355,2889,9741,5917,824,3003,9744,5327,453,2569,8349,3524,138,1952,5614,1831,42,1751,3624,390,6,911,1307,26081,5968,25460,57509,Launceston
60202,0,7,638,645,11,62,276,349,318,187,237,742,754,207,244,1205,991,191,366,1548,1171,137,316,1624,768,50,251,1069,338,15,155,508,65,0,48,113,4416,856,2531,7803,3,18,604,625,26,98,270,394,471,220,231,922,877,212,311,1400,1113,173,391,1677,1136,121,379,1636,643,48,327,1018,222,4,276,502,34,0,139,173,4525,894,2928,8347,3,25,1242,1270,37,160,546,743,789,407,468,1664,1631,419,555,2605,2104,364,757,3225,2307,258,695,3260,1411,98,578,2087,560,19,431,1010,99,0,187,286,8941,1750,5459,16150,Meander Valley - West Tamar
60203,0,21,1071,1092,24,121,469,614,449,409,503,1361,1126,352,483,1961,1559,327,756,2642,1764,225,701,2690,1329,71,410,1810,604,9,244,857,84,0,96,180,6939,1535,4733,13207,0,45,870,915,54,210,397,661,656,428,476,1560,1372,362,533,2267,1695,308,613,2616,1725,158,591,2474,1097,46,560,1703,377,8,479,864,36,0,208,244,7012,1565,4727,13304,0,66,1941,2007,78,331,866,1275,1105,837,979,2921,2498,714,1016,4228,3254,635,1369,5258,3489,383,1292,5164,2426,117,970,3513,981,17,723,1721,120,0,304,424,13951,3100,9460,26511,North East
60301,0,5,289,294,5,46,162,213,158,137,173,468,383,139,202,724,535,114,238,887,545,75,237,857,386,27,141,554,118,5,72,195,13,0,19,32,2143,548,1533,4224,0,5,256,261,15,62,105,182,218,171,135,524,450,138,142,730,572,111,146,829,539,53,171,763,277,14,135,426,67,3,95,165,0,0,48,48,2138,557,1233,3928,0,10,545,555,20,108,267,395,376,308,308,992,833,277,344,1454,1107,225,384,1716,1084,128,408,1620,663,41,276,980,185,8,167,360,13,0,67,80,4281,1105,2766,8152,Central Highlands (Tas.)
50604,0,39,3626,3665,136,406,2959,3501,2797,1366,3123,7286,4269,851,1800,6920,3979,516,1486,5981,3733,276,1169,5178,2247,90,619,2956,991,17,322,1330,174,0,126,300,18326,3561,15230,37117,12,97,3359,3468,395,647,2426,3468,3756,1449,2406,7611,4681,793,1895,7369,4135,509,1755,6399,3517,214,1604,5335,1812,58,1188,3058,655,8,952,1615,73,0,385,458,19036,3775,15970,38781,12,136,6985,7133,531,1053,5385,6969,6553,2815,5529,14897,8950,1644,3695,14289,8114,1025,3241,12380,7250,490,2773,10513,4059,148,1807,6014,1646,25,1274,2945,247,0,511,758,37362,7336,31200,75898,Gosnells
60302,0,4,491,495,15,61,238,314,263,174,236,673,592,243,294,1129,688,221,341,1250,832,122,330,1284,605,62,227,894,268,12,107,387,39,0,38,77,3302,899,2302,6503,3,21,411,435,27,78,162,267,347,213,219,779,672,251,264,1187,781,198,306,1285,860,124,332,1316,486,34,244,764,147,3,181,331,18,0,68,86,3341,922,2187,6450,3,25,902,930,42,139,400,581,610,387,455,1452,1264,494,558,2316,1469,419,647,2535,1692,246,662,2600,1091,96,471,1658,415,15,288,718,57,0,106,163,6643,1821,4489,12953,Huon - Bruny Island
60303,0,3,103,106,0,16,53,69,53,57,80,190,138,72,100,310,217,79,146,442,330,63,144,537,318,26,128,472,126,0,68,194,20,0,12,32,1202,316,834,2352,0,6,63,69,8,19,42,69,87,70,60,217,163,81,71,315,233,83,116,432,380,45,119,544,253,14,96,363,77,0,90,167,9,0,43,52,1210,318,700,2228,0,9,166,175,8,35,95,138,140,127,140,407,301,153,171,625,450,162,262,874,710,108,263,1081,571,40,224,835,203,0,158,361,29,0,55,84,2412,634,1534,4580,South East Coast
60401,0,27,1515,1542,45,241,775,1061,735,565,712,2012,1422,424,696,2542,1921,326,822,3069,1931,166,623,2720,1517,57,447,2021,777,20,293,1090,166,6,113,285,8514,1832,5996,16342,3,73,1379,1455,104,332,704,1140,1013,594,791,2398,1661,424,870,2955,2077,332,978,3387,1945,115,883,2943,1304,45,796,2145,533,9,826,1368,77,4,379,460,8717,1928,7606,18251,3,100,2894,2997,149,573,1479,2201,1748,1159,1503,4410,3083,848,1566,5497,3998,658,1800,6456,3876,281,1506,5663,2821,102,1243,4166,1310,29,1119,2458,243,10,492,745,17231,3760,13602,34593,Burnie - Ulverstone
60402,0,14,1322,1336,41,171,685,897,659,473,706,1838,1315,451,643,2409,1703,285,710,2698,1857,163,607,2627,1379,77,396,1852,662,15,257,934,147,0,105,252,7763,1649,5431,14843,6,37,1198,1241,90,268,573,931,914,496,718,2128,1588,445,774,2807,1842,280,867,2989,1851,139,777,2767,1196,47,653,1896,429,9,672,1110,64,0,349,413,7980,1721,6581,16282,6,51,2520,2577,131,439,1258,1828,1573,969,1424,3966,2903,896,1417,5216,3545,565,1577,5687,3708,302,1384,5394,2575,124,1049,3748,1091,24,929,2044,211,0,454,665,15743,3370,12012,31125,Devonport
60403,0,20,533,553,19,88,284,391,291,262,309,862,574,234,280,1088,760,174,343,1277,754,86,295,1135,502,22,211,735,185,12,110,307,40,0,30,70,3125,898,2395,6418,0,34,433,467,59,141,182,382,389,272,247,908,666,231,238,1135,790,168,298,1256,736,65,227,1028,386,15,216,617,123,4,183,310,15,0,77,92,3164,930,2101,6195,0,54,966,1020,78,229,466,773,680,534,556,1770,1240,465,518,2223,1550,342,641,2533,1490,151,522,2163,888,37,427,1352,308,16,293,617,55,0,107,162,6289,1828,4496,12613,West Coast
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Tas.)
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Tas.)
70101,0,12,395,407,41,158,586,785,447,533,1052,2032,693,284,554,1531,613,179,543,1335,573,136,420,1129,266,33,171,470,93,7,76,176,17,0,9,26,2743,1342,3806,7891,6,26,390,422,78,255,461,794,636,567,861,2064,724,227,428,1379,629,197,412,1238,517,85,312,914,191,23,143,357,45,0,85,130,0,3,36,39,2826,1383,3128,7337,6,38,785,829,119,413,1047,1579,1083,1100,1913,4096,1417,511,982,2910,1242,376,955,2573,1090,221,732,2043,457,56,314,827,138,7,161,306,17,3,45,65,5569,2725,6934,15228,Darwin City
70102,0,16,1517,1533,71,222,1066,1359,1086,659,1512,3257,1749,536,931,3216,1759,410,844,3013,1579,229,740,2548,773,62,385,1220,218,6,123,347,26,0,32,58,7261,2140,7150,16551,10,45,1266,1321,173,327,844,1344,1529,724,1266,3519,1961,531,1033,3525,1822,420,995,3237,1338,187,873,2398,523,32,536,1091,108,5,277,390,6,0,73,79,7470,2271,7163,16904,10,61,2783,2854,244,549,1910,2703,2615,1383,2778,6776,3710,1067,1964,6741,3581,830,1839,6250,2917,416,1613,4946,1296,94,921,2311,326,11,400,737,32,0,105,137,14731,4411,14313,33455,Darwin Suburbs
70103,3,11,542,556,11,52,315,378,240,213,277,730,627,306,313,1246,695,254,357,1306,594,120,281,995,276,25,162,463,71,3,50,124,7,0,6,13,2524,984,2303,5811,3,27,463,493,27,73,213,313,368,247,211,826,790,347,205,1342,714,241,263,1218,537,103,192,832,188,20,113,321,42,3,42,87,9,0,15,24,2678,1061,1717,5456,6,38,1005,1049,38,125,528,691,608,460,488,1556,1417,653,518,2588,1409,495,620,2524,1131,223,473,1827,464,45,275,784,113,6,92,211,16,0,21,37,5202,2045,4020,11267,Litchfield
80103,0,0,27,27,0,5,21,26,11,11,34,56,25,5,68,98,34,15,55,104,33,9,56,98,24,0,25,49,10,0,15,25,3,0,0,3,140,45,301,486,0,0,18,18,0,8,14,22,23,10,17,50,23,9,14,46,30,15,25,70,35,7,25,67,19,0,30,49,6,0,15,21,3,0,0,3,139,49,158,346,0,0,45,45,0,13,35,48,34,21,51,106,48,14,82,144,64,30,80,174,68,16,81,165,43,0,55,98,16,0,30,46,6,0,0,6,279,94,459,832,Fyshwick - Pialligo - Hume
80102,0,0,15,15,3,4,18,25,7,5,11,23,24,11,9,44,28,7,16,51,13,0,8,21,8,0,3,11,5,0,0,5,0,0,0,0,88,27,80,195,0,0,14,14,3,3,8,14,14,12,12,38,30,8,9,47,24,3,6,33,13,0,0,13,8,0,3,11,0,0,4,4,0,0,0,0,92,26,56,174,0,0,29,29,6,7,26,39,21,17,23,61,54,19,18,91,52,10,22,84,26,0,8,34,16,0,6,22,5,0,4,9,0,0,0,0,180,53,136,369,Cotter - Namadgi
70104,0,23,854,877,73,287,621,981,793,596,660,2049,1145,397,441,1983,825,199,361,1385,490,83,241,814,195,18,102,315,53,6,49,108,6,0,9,15,3580,1609,3338,8527,6,60,779,845,134,387,446,967,1091,649,599,2339,1208,357,520,2085,781,196,407,1384,395,70,336,801,133,9,169,311,29,0,91,120,4,0,22,26,3781,1728,3369,8878,6,83,1633,1722,207,674,1067,1948,1884,1245,1259,4388,2353,754,961,4068,1606,395,768,2769,885,153,577,1615,328,27,271,626,82,6,140,228,10,0,31,41,7361,3337,6707,17405,Palmerston
70201,41,21,1030,1092,165,175,728,1068,828,483,990,2301,1081,355,637,2073,1079,286,628,1993,838,144,466,1448,278,41,218,537,75,12,78,165,10,3,20,33,4395,1520,4795,10710,73,50,906,1029,218,234,658,1110,1063,510,1103,2676,1146,400,845,2391,1092,298,754,2144,669,111,635,1415,195,33,318,546,37,4,195,236,8,0,69,77,4501,1640,5483,11624,114,71,1936,2121,383,409,1386,2178,1891,993,2093,4977,2227,755,1482,4464,2171,584,1382,4137,1507,255,1101,2863,473,74,536,1083,112,16,273,401,18,3,89,110,8896,3160,10278,22334,Alice Springs
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,Migratory - Offshore - Shipping (OT)
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (OT)
70202,9,7,164,180,46,24,132,202,149,69,139,357,134,44,107,285,111,33,104,248,97,24,98,219,70,5,53,128,8,0,16,24,0,0,4,4,624,206,817,1647,26,7,175,208,60,43,121,224,155,67,162,384,146,36,141,323,109,38,118,265,107,19,103,229,26,3,52,81,3,0,20,23,0,0,9,9,632,213,901,1746,35,14,339,388,106,67,253,426,304,136,301,741,280,80,248,608,220,71,222,513,204,43,201,448,96,8,105,209,11,0,36,47,0,0,13,13,1256,419,1718,3393,Barkly
