LGA_MAIN11,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P,LGA_NAME11
65410,33,42,75,1383,1610,2993,0,0,0,285,363,648,26,33,59,1032,1140,2172,4,4,8,10,3,13,27,39,66,7,7,14,27,45,72,0,0,0,14,10,24,68,79,147,109,102,211,19,29,48,19,17,36,454,546,1000,241,231,472,6,4,10,3731,4262,7993,0,3,3,0,5,5,3,3,6,0,0,0,19,28,47,19,28,47,2176,1931,4107,55,17,72,741,659,1400,6758,6950,13708,Waratah/Wynyard (M)
65610,19,13,32,635,578,1213,0,0,0,12,11,23,3,0,3,565,577,1142,4,3,7,4,3,7,7,10,17,3,3,6,11,16,27,0,0,0,0,3,3,10,6,16,56,41,97,11,10,21,3,3,6,84,106,190,26,27,53,3,7,10,1437,1404,2841,12,13,25,3,0,3,0,0,0,0,0,0,6,5,11,6,5,11,678,575,1253,29,7,36,265,212,477,2449,2229,4678,West Coast (M)
65810,61,59,120,2487,2667,5154,0,0,0,195,211,406,18,24,42,1549,1729,3278,62,79,141,31,34,65,56,67,123,16,27,43,65,82,147,0,0,0,29,30,59,184,249,433,555,644,1199,51,64,115,32,34,66,567,726,1293,375,444,819,29,43,72,6301,7154,13455,36,32,68,25,23,48,3,5,8,3,3,6,24,51,75,27,54,81,3168,2918,6086,99,52,151,945,856,1801,10665,11153,21818,West Tamar (M)
69399,0,0,0,14,5,19,0,0,0,0,0,0,0,0,0,18,9,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,58,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,11,33,0,0,0,11,7,18,81,32,113,
69499,6,10,16,104,83,187,0,0,0,6,5,11,3,0,3,71,52,123,0,0,0,4,0,4,5,0,5,3,0,3,0,4,4,0,0,0,0,4,4,0,7,7,9,15,24,6,0,6,0,0,0,14,10,24,15,17,32,0,4,4,240,201,441,4,0,4,4,0,4,0,3,3,0,0,0,5,4,9,5,4,9,206,149,355,11,11,22,135,81,216,611,459,1070,
55670,5,7,12,125,131,256,0,0,0,0,4,4,0,0,0,94,101,195,3,3,6,0,3,3,0,0,0,0,0,0,11,7,18,0,0,0,0,4,4,6,4,10,4,8,12,0,3,3,3,3,6,18,14,32,4,3,7,0,0,0,268,288,556,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,7,133,96,229,6,3,9,57,23,80,472,421,893,Morawa (S)
55810,3,3,6,47,36,83,0,0,0,3,3,6,0,0,0,104,85,189,3,0,3,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,4,6,10,0,3,3,13,5,18,0,0,0,19,33,52,7,10,17,7,8,15,0,0,0,212,194,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,49,141,3,3,6,57,28,85,367,277,644,Mount Magnet (S)
55740,69,81,150,907,1236,2143,0,0,0,36,53,89,0,0,0,829,1146,1975,5,6,11,53,54,107,3,5,8,3,0,3,25,18,43,4,3,7,18,16,34,20,27,47,102,137,239,4,0,4,0,5,5,138,182,320,71,91,162,5,6,11,2223,2985,5208,53,40,93,43,37,80,4,10,14,0,0,0,28,28,56,28,28,56,1086,1063,2149,51,22,73,385,392,777,3942,4658,8600,Mosman Park (T)
55880,0,0,0,90,79,169,0,0,0,0,0,0,0,0,0,58,41,99,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,10,14,0,3,3,3,0,3,20,16,36,15,13,28,3,3,6,197,165,362,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,40,93,3,0,3,13,12,25,266,220,486,Mount Marshall (S)
56020,3,4,7,66,42,108,0,0,0,4,0,4,0,0,0,173,124,297,4,3,7,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,3,3,6,3,9,12,0,0,0,15,16,31,13,10,23,4,5,9,6,3,9,297,221,518,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,78,32,110,4,6,10,45,21,66,431,284,715,Mullewa (S)
56090,103,168,271,3541,4029,7570,0,0,0,345,374,719,65,62,127,3286,3577,6863,94,128,222,85,73,158,131,150,281,51,79,130,96,98,194,3,0,3,37,40,77,121,139,260,333,344,677,39,52,91,61,99,160,497,622,1119,604,699,1303,30,49,79,9419,10614,20033,35,45,80,36,32,68,12,12,24,3,6,9,97,131,228,100,137,237,5737,5036,10773,225,134,359,3099,1585,4684,18766,17763,36529,Mundaring (S)
56580,180,252,432,2195,2698,4893,0,0,0,102,111,213,5,3,8,2131,2422,4553,33,42,75,130,123,253,9,13,22,10,17,27,44,61,105,3,5,8,25,29,54,41,68,109,209,266,475,13,18,31,12,10,22,495,650,1145,193,214,407,10,4,14,5660,6754,12414,126,118,244,129,107,236,55,52,107,3,3,6,62,66,128,65,69,134,2930,2450,5380,84,46,130,764,695,1459,9993,10543,20536,Nedlands (C)
58260,0,0,0,98,97,195,0,0,0,4,3,7,0,0,0,64,67,131,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,8,0,3,3,0,3,3,16,14,30,3,3,6,3,3,6,196,196,392,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,70,157,0,0,0,28,35,63,311,304,615,Three Springs (S)
59330,3,0,3,72,81,153,0,0,0,3,0,3,0,0,0,49,35,84,4,10,14,4,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,12,16,0,0,0,3,0,3,13,11,24,5,5,10,0,0,0,157,157,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,56,120,6,0,6,37,43,80,267,256,523,Wyalkatchem (S)
56520,7,18,25,377,479,856,0,0,0,108,110,218,3,0,3,422,468,890,4,3,7,7,5,12,30,39,69,17,20,37,18,26,44,0,0,0,5,8,13,21,23,44,34,39,73,20,27,47,4,8,12,128,190,318,44,46,90,0,3,3,1242,1494,2736,9,0,9,3,4,7,0,0,0,0,0,0,11,11,22,11,11,22,557,490,1047,23,11,34,180,158,338,2032,2186,4218,Narrogin (T)
55950,0,0,0,57,46,103,0,0,0,8,4,12,0,0,0,51,60,111,15,24,39,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,11,19,0,0,0,0,0,0,16,18,34,15,16,31,0,0,0,176,185,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,96,3,3,6,15,13,28,258,233,491,Mukinbudin (S)
56160,0,0,0,11,7,18,0,0,0,0,0,0,0,0,0,18,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,5,8,0,0,0,32,37,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,31,0,0,0,9,5,14,60,54,114,Murchison (S)
56230,55,53,108,1890,1984,3874,0,0,0,116,162,278,3,6,9,1356,1354,2710,14,15,29,6,16,22,87,106,193,9,15,24,28,34,62,0,0,0,27,30,57,52,53,105,163,169,332,18,19,37,7,10,17,247,291,538,143,172,315,11,9,20,4177,4445,8622,3,0,3,4,5,9,5,4,9,0,0,0,20,39,59,20,39,59,2060,1686,3746,64,59,123,785,685,1470,7173,6976,14149,Murray (S)
56300,12,6,18,165,162,327,0,0,0,6,3,9,0,0,0,94,93,187,0,0,0,0,0,0,0,4,4,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,13,7,20,0,5,5,4,5,9,30,29,59,15,14,29,3,0,3,333,326,659,0,0,0,3,3,6,0,0,0,0,0,0,9,9,18,9,9,18,226,182,408,12,6,18,81,54,135,676,586,1262,Nannup (S)
56790,7,5,12,465,447,912,0,0,0,11,13,24,0,0,0,366,377,743,0,0,0,0,3,3,0,5,5,7,8,15,10,11,21,3,0,3,0,4,4,5,8,13,36,29,65,3,3,6,0,6,6,83,93,176,26,42,68,0,3,3,1015,1052,2067,0,0,0,3,0,3,0,0,0,0,0,0,11,9,20,11,9,20,424,355,779,10,8,18,165,128,293,1635,1557,3192,Northampton (S)
56370,0,3,3,112,130,242,0,0,0,4,4,8,0,0,0,79,73,152,18,17,35,0,4,4,6,5,11,0,0,0,0,3,3,0,0,0,3,0,3,0,3,3,9,3,12,0,0,0,15,11,26,18,16,34,20,14,34,0,3,3,284,286,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,80,180,0,0,0,32,27,59,416,396,812,Narembeen (S)
56450,0,0,0,108,111,219,0,0,0,9,6,15,0,0,0,90,95,185,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,0,0,0,3,3,6,0,0,0,8,0,8,0,0,0,0,0,0,34,34,68,18,17,35,0,0,0,281,274,555,3,3,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,144,83,227,7,0,7,40,37,77,478,397,875,Narrogin (S)
56860,0,0,0,41,27,68,0,0,0,3,0,3,0,0,0,17,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,6,0,4,4,0,0,0,3,9,12,3,7,10,0,0,0,74,68,142,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,41,26,67,0,0,0,12,7,19,130,101,231,Nungarin (S)
61610,50,63,113,2563,2979,5542,0,0,0,370,438,808,135,128,263,1828,2223,4051,45,61,106,34,28,62,56,73,129,44,55,99,29,33,62,0,0,0,28,24,52,151,173,324,276,340,616,63,77,140,22,21,43,671,975,1646,323,401,724,10,14,24,6648,8043,14691,26,19,45,12,17,29,3,5,8,0,0,0,36,59,95,36,59,95,3710,3387,7097,98,75,173,1169,1195,2364,11752,12863,24615,Devonport (C)
56730,30,30,60,1127,1301,2428,0,0,0,72,84,156,35,38,73,1097,1191,2288,43,59,102,16,27,43,58,72,130,10,10,20,21,31,52,0,0,0,8,4,12,20,27,47,77,96,173,42,42,84,12,18,30,207,219,426,151,199,350,16,9,25,3012,3427,6439,9,0,9,7,3,10,0,3,3,0,0,0,17,41,58,17,41,58,1426,1217,2643,54,36,90,645,600,1245,5200,5357,10557,Northam (S)
56930,5,6,11,225,289,514,0,0,0,0,3,3,0,0,0,146,184,330,0,3,3,14,11,25,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,29,36,65,3,0,3,0,0,0,19,38,57,8,7,15,3,0,3,450,577,1027,3,4,7,5,5,10,8,5,13,0,0,0,3,4,7,3,4,7,141,158,299,0,0,0,70,82,152,685,841,1526,Peppermint Grove (S)
57000,3,5,8,158,93,251,0,0,0,3,3,6,0,0,0,127,55,182,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,13,3,16,5,3,8,4,3,7,14,14,28,4,5,9,0,0,0,335,182,517,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,164,84,248,15,4,19,88,21,109,608,296,904,Perenjori (S)
57080,384,470,854,876,775,1651,0,0,0,105,91,196,0,0,0,1777,1682,3459,17,15,32,151,111,262,9,6,15,15,5,20,51,44,95,10,10,20,29,39,68,46,51,97,176,138,314,6,3,9,6,7,13,192,177,369,163,170,333,10,14,24,3639,3338,6977,306,184,490,340,262,602,58,43,101,0,3,3,89,62,151,89,65,154,2504,1764,4268,123,38,161,1826,1281,3107,9269,7445,16714,Perth (C)
57140,3,4,7,141,141,282,0,0,0,37,40,77,0,0,0,95,80,175,4,0,4,0,0,0,7,15,22,0,0,0,0,4,4,0,0,0,0,3,3,3,3,6,5,12,17,3,4,7,3,3,6,36,45,81,11,18,29,0,0,0,345,368,713,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,176,143,319,3,4,7,59,52,111,592,571,1163,Pingelly (S)
57210,9,18,27,586,583,1169,0,0,0,101,98,199,4,0,4,261,280,541,0,0,0,3,3,6,17,22,39,5,10,15,10,16,26,0,0,0,19,14,33,10,28,38,53,56,109,3,4,7,20,17,37,98,124,222,89,99,188,6,0,6,1285,1354,2639,0,0,0,38,25,63,0,0,0,0,0,0,6,17,23,6,17,23,786,712,1498,19,9,28,353,250,603,2496,2385,4881,Plantagenet (S)
57280,93,100,193,1035,793,1828,0,0,0,84,93,177,0,0,0,1728,1482,3210,27,39,66,40,37,77,21,14,35,28,33,61,49,40,89,3,0,3,10,14,24,60,71,131,131,98,229,11,5,16,20,25,45,225,187,412,168,164,332,14,16,30,3654,3111,6765,51,41,92,227,171,398,3,3,6,52,58,110,17,18,35,69,76,145,2229,1523,3752,105,32,137,2144,1413,3557,8575,6470,15045,Port Hedland (T)
57350,0,4,4,150,177,327,0,0,0,8,4,12,0,0,0,96,96,192,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,17,21,14,8,22,0,5,5,0,0,0,53,75,128,3,4,7,3,3,6,334,392,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,108,233,3,3,6,44,31,75,506,538,1044,Quairading (S)
57420,13,14,27,264,218,482,0,0,0,16,13,29,0,0,0,189,154,343,4,0,4,0,3,3,3,6,9,0,3,3,14,9,23,0,3,3,0,3,3,3,4,7,36,29,65,0,3,3,0,0,0,74,64,138,29,35,64,7,0,7,639,547,1186,0,0,0,3,0,3,0,3,3,0,0,0,5,9,14,5,9,14,354,267,621,13,0,13,146,112,258,1173,952,2125,Ravensthorpe (S)
57490,384,563,947,11712,13154,24866,0,0,0,854,990,1844,4,10,14,9546,10318,19864,268,307,575,342,373,715,339,411,750,243,258,501,497,544,1041,12,7,19,129,155,284,426,509,935,1377,1375,2752,143,163,306,66,89,155,1437,1778,3215,1424,1654,3078,102,101,203,28921,32196,61117,112,96,208,265,224,489,33,25,58,7,6,13,165,312,477,172,318,490,16179,14154,30333,666,370,1036,5121,4306,9427,51853,52252,104105,Rockingham (C)
57560,160,128,288,1700,1328,3028,0,0,0,203,157,360,0,0,0,2684,2024,4708,36,34,70,64,42,106,33,36,69,42,36,78,70,44,114,0,0,0,24,17,41,64,41,105,226,136,362,26,23,49,29,24,53,285,258,543,280,271,551,29,25,54,5795,4496,10291,113,63,176,86,56,142,9,7,16,24,25,49,40,46,86,64,71,135,3763,2458,6221,155,72,227,3606,1799,5405,13751,9150,22901,Roebourne (S)
58890,0,0,0,153,138,291,0,0,0,5,3,8,0,0,0,75,66,141,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,8,16,3,0,3,4,11,15,37,37,74,5,8,13,0,0,0,296,274,570,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,107,103,210,3,3,6,43,35,78,449,418,867,West Arthur (S)
57630,0,0,0,5,12,17,0,0,0,0,0,0,0,0,0,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,22,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,0,0,0,19,14,33,54,52,106,Sandstone (S)
57700,90,92,182,2131,2306,4437,0,0,0,183,210,393,5,9,14,1455,1486,2941,23,37,60,29,16,45,40,40,80,28,28,56,51,58,109,0,4,4,17,25,42,61,59,120,413,446,859,15,25,40,25,25,50,224,282,506,252,298,550,3,12,15,4955,5366,10321,6,6,12,37,30,67,3,4,7,3,0,3,35,50,85,38,50,88,2777,2449,5226,94,79,173,1018,652,1670,9018,8728,17746,Serpentine-Jarrahdale (S)
57770,3,7,10,114,101,215,0,0,0,3,3,6,0,0,0,114,88,202,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,8,15,23,0,0,0,0,0,0,5,16,21,11,8,19,0,0,0,261,234,495,0,0,0,0,3,3,0,0,0,0,0,0,5,0,5,5,0,5,145,118,263,0,0,0,44,37,81,458,399,857,Shark Bay (S)
57840,602,729,1331,2838,3679,6517,0,0,0,288,319,607,27,32,59,4868,5240,10108,80,111,191,224,240,464,55,73,128,30,46,76,103,139,242,17,26,43,50,49,99,180,221,401,425,461,886,27,23,50,22,32,54,855,1091,1946,452,592,1044,43,45,88,10584,12419,23003,324,238,562,667,575,1242,44,44,88,4,0,4,181,192,373,185,192,377,5314,4694,10008,252,128,380,1934,1814,3748,19906,20833,40739,South Perth (C)
57910,2600,3128,5728,12696,15250,27946,6,0,6,1464,1589,3053,22,32,54,26089,29170,55259,321,496,817,3799,3986,7785,359,540,899,188,231,419,437,566,1003,130,119,249,278,292,570,917,1091,2008,1426,1693,3119,172,200,372,156,199,355,2256,3091,5347,1881,2297,4178,160,188,348,52757,61030,113787,1947,1572,3519,3009,2672,5681,1426,1558,2984,13,10,23,949,824,1773,962,834,1796,23145,20156,43301,1117,551,1668,9211,8026,17237,96174,99527,195701,Stirling (C)
57980,231,256,487,1326,1703,3029,0,0,0,77,90,167,0,7,7,1608,1914,3522,35,55,90,107,125,232,17,24,41,4,3,7,59,77,136,3,4,7,23,28,51,29,39,68,166,173,339,5,4,9,9,7,16,264,372,636,149,204,353,12,11,23,3893,4840,8733,101,105,206,222,231,453,45,59,104,3,0,3,57,70,127,60,70,130,2930,2589,5519,116,66,182,898,862,1760,8496,9078,17574,Subiaco (C)
58050,1469,1599,3068,9467,10764,20231,0,0,0,903,976,1879,9,17,26,13343,14069,27412,198,236,434,750,796,1546,273,334,607,244,256,500,226,273,499,36,33,69,158,181,339,778,868,1646,929,992,1921,202,258,460,139,155,294,1081,1328,2409,1570,1774,3344,109,100,209,30415,33410,63825,441,400,841,1478,1391,2869,133,142,275,6,5,11,295,354,649,301,359,660,14222,12090,26312,610,365,975,4950,4687,9637,54019,54443,108462,Swan (C)
58190,0,3,3,68,45,113,0,0,0,3,0,3,0,0,0,56,48,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,3,0,3,26,22,48,0,0,0,0,4,4,160,122,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,60,0,0,0,36,23,59,231,173,404,Tammin (S)
58330,16,20,36,509,544,1053,0,0,0,52,53,105,3,0,3,353,391,744,4,11,15,3,8,11,24,27,51,9,10,19,15,11,26,0,0,0,7,5,12,6,3,9,56,36,92,5,8,13,15,16,31,71,104,175,67,65,132,4,4,8,1203,1296,2499,0,3,3,3,4,7,4,0,4,0,0,0,10,24,34,10,24,34,659,618,1277,23,17,40,262,226,488,2180,2208,4388,Toodyay (S)
59340,35,44,79,515,495,1010,0,0,0,56,57,113,0,0,0,1054,1135,2189,0,10,10,10,11,21,15,13,28,5,5,10,28,37,65,0,0,0,54,69,123,58,84,142,72,66,138,5,12,17,5,3,8,105,134,239,99,126,225,8,5,13,2089,2262,4351,7,5,12,7,6,13,4,0,4,7,3,10,16,13,29,23,16,39,1212,931,2143,41,25,66,632,460,1092,4050,3749,7799,Wyndham-East Kimberley (S)
59350,3,3,6,40,8,48,0,0,0,0,0,0,0,0,0,78,37,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,11,7,18,3,3,6,0,0,0,139,60,199,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,71,35,106,6,0,6,56,27,83,278,125,403,Yalgoo (S)
70200,143,199,342,1282,1384,2666,0,0,0,353,405,758,3,0,3,2688,2734,5422,11,19,30,41,44,85,43,53,96,51,67,118,822,942,1764,17,17,34,59,68,127,202,238,440,216,183,399,28,43,71,34,47,81,555,677,1232,293,325,618,26,35,61,6724,7281,14005,133,104,237,65,54,119,8,16,24,12,9,21,109,101,210,121,110,231,3399,3199,6598,161,99,260,1802,1568,3370,12556,12630,25186,Alice Springs (T)
58820,4,17,21,374,453,827,0,0,0,20,26,46,0,0,0,507,536,1043,3,9,12,4,3,7,10,6,16,7,3,10,8,15,23,0,0,0,0,0,0,9,18,27,32,28,60,9,13,22,3,3,6,75,96,171,27,34,61,0,0,0,1088,1243,2331,3,0,3,4,3,7,0,0,0,0,0,0,8,13,21,8,13,21,485,398,883,15,8,23,168,125,293,1775,1807,3582,Waroona (S)
58400,0,0,0,44,49,93,0,0,0,0,5,5,0,0,0,42,38,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,15,3,18,6,8,14,0,0,0,111,107,218,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,59,40,99,6,0,6,11,7,18,190,157,347,Trayning (S)
59499,69,58,127,616,486,1102,0,0,0,67,35,102,0,0,0,632,508,1140,9,8,17,9,9,18,16,16,32,24,13,37,29,26,55,3,0,3,5,9,14,32,37,69,123,82,205,12,12,24,3,5,8,128,137,265,98,80,178,8,3,11,1814,1466,3280,21,4,25,22,18,40,5,5,10,3,0,3,27,20,47,30,20,50,1201,853,2054,100,31,131,1024,557,1581,4286,3012,7298,
58470,0,0,0,12,11,23,0,0,0,0,4,4,0,0,0,14,10,24,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,3,3,6,0,3,3,0,3,3,0,0,0,43,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,61,129,0,0,0,26,9,35,137,113,250,Upper Gascoyne (S)
58510,517,616,1133,1857,2338,4195,0,0,0,236,267,503,5,14,19,3572,3783,7355,41,67,108,148,155,303,83,97,180,17,31,48,102,111,213,27,14,41,63,64,127,148,163,311,278,297,575,16,26,42,46,66,112,453,582,1035,383,472,855,24,28,52,7499,8575,16074,577,388,965,773,633,1406,26,11,37,13,10,23,246,199,445,259,209,468,4528,3905,8433,231,106,337,1897,1683,3580,16307,16126,32433,Victoria Park (T)
60210,34,30,64,1018,1050,2068,0,0,0,20,21,41,3,0,3,398,422,820,5,5,10,7,8,15,26,30,56,3,0,3,12,17,29,0,0,0,7,0,7,20,18,38,73,82,155,7,9,16,3,10,13,149,178,327,40,32,72,0,4,4,1791,1886,3677,5,3,8,0,3,3,0,0,0,0,0,0,12,18,30,12,18,30,975,815,1790,19,14,33,321,269,590,3157,3038,6195,Break O'Day (M)
60410,20,32,52,2346,2716,5062,0,0,0,32,44,76,3,4,7,1620,1674,3294,9,11,20,32,22,54,26,37,63,39,24,63,22,26,48,0,0,0,0,5,5,35,46,81,70,83,153,28,38,66,11,15,26,170,242,412,66,72,138,5,5,10,4514,5064,9578,3,3,6,6,7,13,0,0,0,0,0,0,19,25,44,19,25,44,2011,1902,3913,55,43,98,855,901,1756,7483,7977,15460,Brighton (M)
60610,43,61,104,1876,2215,4091,0,0,0,252,284,536,129,141,270,1515,1729,3244,0,7,7,18,19,37,24,35,59,20,39,59,58,70,128,0,0,0,10,8,18,94,128,222,128,145,273,47,71,118,26,27,53,573,709,1282,302,376,678,3,3,6,5075,6006,11081,35,46,81,34,28,62,3,0,3,0,3,3,23,50,73,23,53,76,2895,2698,5593,88,50,138,1090,1101,2191,9286,10043,19329,Burnie (C)
58540,3,0,3,159,124,283,0,0,0,4,6,10,0,0,0,126,104,230,0,3,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,3,3,0,0,0,9,7,16,0,3,3,0,3,3,18,14,32,7,4,11,6,0,6,336,271,607,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,102,90,192,4,0,4,56,31,87,501,395,896,Victoria Plains (S)
60810,43,57,100,2119,2435,4554,0,0,0,318,356,674,24,28,52,1539,1718,3257,29,47,76,12,10,22,41,59,100,11,16,27,33,40,73,0,0,0,10,20,30,142,171,313,293,321,614,39,67,106,43,48,91,868,1008,1876,394,468,862,6,8,14,5921,6820,12741,8,4,12,8,3,11,0,4,4,0,0,0,26,39,65,26,39,65,3217,2840,6057,68,51,119,1115,1130,2245,10406,10948,21354,Central Coast (M)
61010,6,8,14,480,440,920,0,0,0,5,4,9,0,0,0,230,207,437,0,0,0,0,3,3,3,3,6,3,3,6,0,8,8,0,0,0,3,3,6,4,3,7,24,17,41,3,3,6,0,0,0,41,34,75,5,15,20,0,0,0,801,743,1544,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18,11,7,18,247,198,445,12,8,20,117,105,222,1194,1069,2263,Central Highlands (M)
61210,14,17,31,865,917,1782,0,0,0,84,83,167,103,131,234,611,625,1236,0,0,0,8,4,12,0,0,0,3,3,6,15,14,29,0,0,0,8,15,23,92,98,190,100,115,215,9,4,13,14,15,29,176,219,395,241,243,484,7,8,15,2336,2494,4830,3,0,3,5,4,9,0,0,0,0,0,0,11,4,15,11,4,15,1112,980,2092,29,19,48,530,419,949,4040,3937,7977,Circular Head (M)
